Year,State,Month,Total_sales
2015,AZ,2,168458.7142857143
2015,CA,2,650900.8928571428
2015,CO,2,146060.07142857142
2015,CT,2,95782.57142857143
2015,DC,2,34138.642857142855
2015,DE,2,37495.607142857145
2015,FL,2,576250.75
2015,GA,2,403685.21428571426
2015,HI,2,24783.60714285714
2015,IA,2,142312.75
2015,ID,2,59898
2015,IL,2,419022.39285714284
2015,IN,2,322795.10714285716
2015,KS,2,113856.60714285714
2015,KY,2,250378.85714285713
2015,LA,2,261153.35714285713
2015,MA,2,171373.5
2015,MD,2,212073.57142857142
2015,ME,2,36256.32142857143
2015,MI,2,305365.53571428574
2015,MN,2,200008.4642857143
2015,MO,2,261008.10714285713
2015,MS,2,138241.17857142858
2015,MT,2,43732.53571428572
2015,NC,2,422404.25
2015,ND,2,59755.78571428572
2015,NE,2,86568.57142857143
2015,NH,2,34772.28571428572
2015,NJ,2,216391.75
2015,NM,2,60771.32142857143
2015,NV,2,82164.42857142857
2015,NY,2,448888.75
2015,OH,2,475658.4285714286
2015,OK,2,171568.39285714287
2015,OR,2,132912.7142857143
2015,PA,2,483931.6785714286
2015,RI,2,23085.964285714286
2015,SC,2,244071.4642857143
2015,SD,2,38697.28571428572
2015,TN,2,321614.4285714286
2015,TX,2,1035013.2857142857
2015,UT,2,79129.03571428571
2015,VA,2,380685.35714285716
2015,VT,2,17251.035714285714
2015,WA,2,274389.35714285716
2015,WI,2,202169.35714285713
2015,WV,2,116150.28571428571
2015,WY,2,50179.92857142857
2016,AK,2,19098.25
2016,AL,2,248857.75
2016,AR,2,133753.42857142858
2016,AZ,2,185688.32142857142
2016,CA,2,664172.9642857143
2016,CO,2,149858.7142857143
2016,CT,2,84787.92857142857
2016,DC,2,35530.142857142855
2016,DE,2,34134.32142857143
2016,FL,2,587173.5357142857
2016,GA,2,387527.64285714284
2016,HI,2,25558.035714285714
2016,IA,2,140471.42857142858
2016,ID,2,61879.357142857145
2016,IL,2,396369.35714285716
2016,IN,2,315334.96428571426
2016,KS,2,109362.85714285714
2016,KY,2,225830.5357142857
2016,LA,2,254379.25
2016,MA,2,154694.0357142857
2016,MD,2,188547.5
2016,ME,2,33841.21428571428
2016,MI,2,288985
2016,MN,2,194691.60714285713
2016,MO,2,234602.39285714287
2016,MS,2,139159.35714285713
2016,MT,2,44053.57142857143
2016,NC,2,394528.03571428574
2016,ND,2,58750.67857142857
2016,NE,2,86194.25
2016,NH,2,33280.75
2016,NJ,2,207118.82142857142
2016,NM,2,63219.21428571428
2016,NV,2,88601
2016,NY,2,422680.03571428574
2016,OH,2,439564.78571428574
2016,OK,2,158297.57142857142
2016,OR,2,139474.2142857143
2016,PA,2,454268.28571428574
2016,RI,2,20431.25
2016,SC,2,230718.7857142857
2016,SD,2,37751.892857142855
2016,TN,2,312360.9285714286
2016,TX,2,1038385.4642857143
2016,UT,2,83830.10714285714
2016,VA,2,342871.03571428574
2016,VT,2,17091.714285714286
2016,WA,2,279735.39285714284
2016,WI,2,199555.9642857143
2016,WV,2,103126.96428571429
2016,WY,2,50025.357142857145
2017,AK,2,19734.285714285714
2017,AL,2,219593.39285714287
2017,AR,2,124151.92857142857
2017,AZ,2,172725.5
2017,CA,2,646519
2017,CO,2,145102.5
2017,CT,2,80350.39285714286
2017,DC,2,28589.678571428572
2017,DE,2,30763.64285714286
2017,FL,2,557825.8928571428
2017,GA,2,333391
2017,HI,2,24034.89285714286
2017,IA,2,136376.82142857142
2017,ID,2,63008.42857142857
2017,IL,2,368248.0714285714
2017,IN,2,268224.28571428574
2017,KS,2,100984.21428571429
2017,KY,2,198183.85714285713
2017,LA,2,233609.17857142858
2017,MA,2,146126
2017,MD,2,163387.35714285713
2017,ME,2,31090.678571428572
2017,MI,2,276830.4285714286
2017,MN,2,188430.85714285713
2017,MO,2,204879.17857142858
2017,MS,2,124643.64285714286
2017,MT,2,47021.78571428572
2017,NC,2,334847.89285714284
2017,ND,2,61587.642857142855
2017,NE,2,82719.39285714286
2017,NH,2,31073.10714285714
2017,NJ,2,194953.35714285713
2017,NM,2,59973.92857142857
2017,NV,2,86556.78571428571
2017,NY,2,418072.71428571426
2017,OH,2,400882.25
2017,OK,2,148237.25
2017,OR,2,149624.2142857143
2017,PA,2,422530.3214285714
2017,RI,2,19832.821428571428
2017,SC,2,194940.35714285713
2017,SD,2,37549.892857142855
2017,TN,2,272987.1785714286
2017,TX,2,977064.4642857143
2017,UT,2,79074.32142857143
2017,VA,2,305597.39285714284
2017,VT,2,15865.642857142857
2017,WA,2,293037.0714285714
2017,WI,2,192037.25
2017,WV,2,86458.21428571429
2017,WY,2,49853.03571428572
2010,AK,3,17691.225806451614
2010,AL,3,223326.03225806452
2010,AR,3,117526.67741935483
2010,AZ,3,161719.93548387097
2010,CA,3,672939.4193548387
2010,CO,3,136271.4516129032
2010,CT,3,78797.12903225806
2010,DC,3,27675.064516129034
2010,DE,3,31098.709677419356
2010,FL,3,536939.9677419355
2010,GA,3,341840.70967741933
2010,HI,3,26208.25806451613
2010,IA,3,115907.90322580645
2010,ID,3,56098.3870967742
2010,IL,3,348926.12903225806
2010,IN,3,273085.32258064515
2010,KS,3,96094.2258064516
2010,KY,3,255016.06451612903
2010,LA,3,201494.83870967742
2010,MA,3,147220.03225806452
2010,MD,3,163114.4193548387
2010,ME,3,30384.322580645163
2010,MI,3,264012.8387096774
2010,MN,3,178072.67741935485
2010,MO,3,215605.32258064515
2010,MS,3,122836.64516129032
2010,MT,3,36463.58064516129
2010,NC,3,347416.03225806454
2010,ND,3,36228
2010,NE,3,78080.29032258065
2010,NH,3,27546.870967741936
2010,NJ,3,192702.70967741936
2010,NM,3,55585.903225806454
2010,NV,3,76821.93548387097
2010,NY,3,362200.7419354839
2010,OH,3,404184.0967741936
2010,OK,3,137498.51612903227
2010,OR,3,127950.70967741935
2010,PA,3,396279.12903225806
2010,RI,3,19223.290322580644
2010,SC,3,205913.03225806452
2010,SD,3,31451.032258064515
2010,TN,3,270770.4193548387
2010,TX,3,860692.8064516129
2010,UT,3,69947.45161290323
2010,VA,3,276402.32258064515
2010,VT,3,14832.90322580645
2010,WA,3,255768.51612903227
2010,WI,3,178019.38709677418
2010,WV,3,87797.19354838709
2010,WY,3,46169.41935483871
2011,AK,3,18115.870967741936
2011,AL,3,217301.38709677418
2011,AR,3,113313.96774193548
2011,AZ,3,161354.06451612903
2011,CA,3,694043.5161290322
2011,CO,3,135205.5806451613
2011,CT,3,78591.35483870968
2011,DC,3,28697.387096774193
2011,DE,3,29098.548387096773
2011,FL,3,491265.12903225806
2011,GA,3,317130
2011,HI,3,27400.09677419355
2011,IA,3,121394.51612903226
2011,ID,3,58725.967741935485
2011,IL,3,364367.93548387097
2011,IN,3,286877.2580645161
2011,KS,3,96888.51612903226
2011,KY,3,241608.5806451613
2011,LA,3,196561.32258064515
2011,MA,3,149276.51612903227
2011,MD,3,162024.12903225806
2011,ME,3,30781.58064516129
2011,MI,3,282303.87096774194
2011,MN,3,187754.09677419355
2011,MO,3,211836
2011,MS,3,114967.7741935484
2011,MT,3,39068.83870967742
2011,NC,3,320519.70967741933
2011,ND,3,40995.709677419356
2011,NE,3,79536.03225806452
2011,NH,3,28774.032258064515
2011,NJ,3,194238.32258064515
2011,NM,3,55268.096774193546
2011,NV,3,79301.6129032258
2011,NY,3,371956.5806451613
2011,OH,3,412735.87096774194
2011,OK,3,135009.96774193548
2011,OR,3,135142.4516129032
2011,PA,3,398770.7419354839
2011,RI,3,20283.774193548386
2011,SC,3,189749.25806451612
2011,SD,3,33067.645161290326
2011,TN,3,247012.5483870968
2011,TX,3,853709.4193548387
2011,UT,3,73169.96774193548
2011,VA,3,280261.67741935485
2011,VT,3,15175.935483870968
2011,WA,3,281056.7419354839
2011,WI,3,183329.93548387097
2011,WV,3,86890.35483870968
2011,WY,3,49117.54838709677
2012,AK,3,17959.387096774193
2012,AL,3,211649.09677419355
2012,AR,3,112721.51612903226
2012,AZ,3,163090.12903225806
2012,CA,3,650897.6129032258
2012,CO,3,133454.1935483871
2012,CT,3,75986.74193548386
2012,DC,3,26915.483870967742
2012,DE,3,28571.387096774193
2012,FL,3,531754.3548387097
2012,GA,3,316760.03225806454
2012,HI,3,25504.516129032258
2012,IA,3,117365.93548387097
2012,ID,3,56783.967741935485
2012,IL,3,353551.87096774194
2012,IN,3,268100.06451612903
2012,KS,3,94102.41935483871
2012,KY,3,235408.35483870967
2012,LA,3,202698.48387096773
2012,MA,3,141575.93548387097
2012,MD,3,151886.29032258064
2012,ME,3,29904.677419354837
2012,MI,3,265738.5806451613
2012,MN,3,177686.1935483871
2012,MO,3,198207.61290322582
2012,MS,3,118061.87096774194
2012,MT,3,37202.967741935485
2012,NC,3,309453.5483870968
2012,ND,3,39732.48387096774
2012,NE,3,75558.74193548386
2012,NH,3,28231.774193548386
2012,NJ,3,180932.2258064516
2012,NM,3,57080.3870967742
2012,NV,3,81435.25806451614
2012,NY,3,356579.12903225806
2012,OH,3,386031.29032258067
2012,OK,3,136533
2012,OR,3,134182.5806451613
2012,PA,3,382474.6129032258
2012,RI,3,19404.354838709678
2012,SC,3,189282.4516129032
2012,SD,3,31584.1935483871
2012,TN,3,236321.64516129033
2012,TX,3,844024.6129032258
2012,UT,3,71770.2258064516
2012,VA,3,260829.87096774194
2012,VT,3,14349.129032258064
2012,WA,3,270103.87096774194
2012,WI,3,178019.29032258064
2012,WV,3,78363.7741935484
2012,WY,3,46801.290322580644
2013,AK,3,17435.8064516129
2013,AL,3,224421.09677419355
2013,AR,3,119312.45161290323
2013,AZ,3,165322.35483870967
2013,CA,3,639576.0322580645
2013,CO,3,135936.64516129033
2013,CT,3,76896.96774193548
2013,DC,3,31527.09677419355
2013,DE,3,27478.322580645163
2013,FL,3,516965.5806451613
2013,GA,3,335840.96774193546
2013,HI,3,24425
2013,IA,3,124165.09677419355
2013,ID,3,57431.096774193546
2013,IL,3,374336
2013,IN,3,293037.1935483871
2013,KS,3,99786.09677419355
2013,KY,3,252211.87096774194
2013,LA,3,203699.7741935484
2013,MA,3,147566.38709677418
2013,MD,3,166701.4516129032
2013,ME,3,30968.290322580644
2013,MI,3,274046.5806451613
2013,MN,3,185179.74193548388
2013,MO,3,226724.06451612903
2013,MS,3,120896.35483870968
2013,MT,3,37154.41935483871
2013,NC,3,348511.22580645164
2013,ND,3,45236
2013,NE,3,78575.54838709677
2013,NH,3,27866.612903225807
2013,NJ,3,190795.51612903227
2013,NM,3,56702.6129032258
2013,NV,3,81395.25806451614
2013,NY,3,377292.96774193546
2013,OH,3,423716.4516129032
2013,OK,3,146262.06451612903
2013,OR,3,128789.3870967742
2013,PA,3,404592.22580645164
2013,RI,3,21007.290322580644
2013,SC,3,206457.87096774194
2013,SD,3,33520.967741935485
2013,TN,3,257271.7741935484
2013,TX,3,864383.3870967742
2013,UT,3,73693.32258064517
2013,VA,3,306635.06451612903
2013,VT,3,15217.774193548386
2013,WA,3,263213.51612903224
2013,WI,3,183558.61290322582
2013,WV,3,96782.93548387097
2013,WY,3,47415.45161290323
2014,AK,3,17805.677419354837
2014,AL,3,228190.1935483871
2014,AR,3,122177.70967741935
2014,AZ,3,163973.8064516129
2014,CA,3,612718
2014,CO,3,136657.5806451613
2014,CT,3,79751.09677419355
2014,DC,3,29851.90322580645
2014,DE,3,31675.354838709678
2014,FL,3,530044.4516129033
2014,GA,3,334891.5483870968
2014,HI,3,24394.451612903227
2014,IA,3,126355.70967741935
2014,ID,3,55297.3870967742
2014,IL,3,383460.4193548387
2014,IN,3,293577.96774193546
2014,KS,3,102117.87096774194
2014,KY,3,213008.32258064515
2014,LA,3,217057.64516129033
2014,MA,3,150222.90322580645
2014,MD,3,173445.03225806452
2014,ME,3,33749.096774193546
2014,MI,3,284926.06451612903
2014,MN,3,190533.67741935485
2014,MO,3,222101.35483870967
2014,MS,3,123597.7741935484
2014,MT,3,40081.51612903226
2014,NC,3,353943.8387096774
2014,ND,3,51955.45161290323
2014,NE,3,80606
2014,NH,3,29332.354838709678
2014,NJ,3,200566.29032258064
2014,NM,3,56100.74193548387
2014,NV,3,78082.06451612903
2014,NY,3,392087.9032258064
2014,OH,3,416328.77419354836
2014,OK,3,154835.12903225806
2014,OR,3,126611.51612903226
2014,PA,3,422532.2580645161
2014,RI,3,21754.677419354837
2014,SC,3,210798.38709677418
2014,SD,3,35320
2014,TN,3,260645.90322580645
2014,TX,3,935727.2258064516
2014,UT,3,74784.58064516129
2014,VA,3,312113.12903225806
2014,VT,3,15683.064516129032
2014,WA,3,271713.03225806454
2014,WI,3,190074.4193548387
2014,WV,3,95325.6129032258
2014,WY,3,45870.967741935485
2015,AK,3,17312.8064516129
2015,AL,3,226145.12903225806
2015,AR,3,128087.74193548386
2015,AZ,3,172531.16129032258
2015,CA,3,642091.4516129033
2015,CO,3,137809.29032258064
2015,CT,3,82385.45161290323
2015,DC,3,29494.25806451613
2015,DE,3,32368.354838709678
2015,FL,3,577988.9354838709
2015,GA,3,338487.4193548387
2015,HI,3,23838.612903225807
2015,IA,3,125506.70967741935
2015,ID,3,54039.06451612903
2015,IL,3,378752.7419354839
2015,IN,3,292802.8064516129
2015,KS,3,97800.45161290323
2015,KY,3,212467.5806451613
2015,LA,3,226683.16129032258
2015,MA,3,149571.2258064516
2015,MD,3,171386.96774193548
2015,ME,3,30677.870967741936
2015,MI,3,275816.29032258067
2015,MN,3,184607.93548387097
2015,MO,3,217191.25806451612
2015,MS,3,127491.6129032258
2015,MT,3,37084.16129032258
2015,NC,3,347225.22580645164
2015,ND,3,51686.22580645161
2015,NE,3,75341.96774193548
2015,NH,3,30868.90322580645
2015,NJ,3,196693.5806451613
2015,NM,3,57240.77419354839
2015,NV,3,83124.87096774194
2015,NY,3,402768.3870967742
2015,OH,3,411266.3870967742
2015,OK,3,151529.09677419355
2015,OR,3,126093.96774193548
2015,PA,3,433657.77419354836
2015,RI,3,20345.58064516129
2015,SC,3,205568.29032258064
2015,SD,3,33045.709677419356
2015,TN,3,284091.0967741936
2015,TX,3,979109.0967741936
2015,UT,3,74013.25806451614
2015,VA,3,304353.29032258067
2015,VT,3,15580.612903225807
2015,WA,3,255466.74193548388
2015,WI,3,183312.51612903227
2015,WV,3,91104.54838709677
2015,WY,3,46148.903225806454
2016,AK,3,16994.1935483871
2016,AL,3,207640.2258064516
2016,AR,3,110431.35483870968
2016,AZ,3,171836.38709677418
2016,CA,3,652415.9354838709
2016,CO,3,138311.1935483871
2016,CT,3,74235.2258064516
2016,DC,3,29715.677419354837
2016,DE,3,27818.290322580644
2016,FL,3,549830.7741935484
2016,GA,3,325692.77419354836
2016,HI,3,23962.41935483871
2016,IA,3,125784.19354838709
2016,ID,3,53731.51612903226
2016,IL,3,347465.0967741936
2016,IN,3,266681.1935483871
2016,KS,3,91841.35483870968
2016,KY,3,185415.38709677418
2016,LA,3,213971
2016,MA,3,138594.67741935485
2016,MD,3,154743.90322580645
2016,ME,3,32354.483870967742
2016,MI,3,267803.03225806454
2016,MN,3,173442
2016,MO,3,186655.67741935485
2016,MS,3,115707.45161290323
2016,MT,3,36854
2016,NC,3,323720.51612903224
2016,ND,3,50548.12903225807
2016,NE,3,73165.6129032258
2016,NH,3,29808
2016,NJ,3,180376.25806451612
2016,NM,3,55834.48387096774
2016,NV,3,81111.51612903226
2016,NY,3,375118.48387096776
2016,OH,3,379781.8064516129
2016,OK,3,141890.4516129032
2016,OR,3,128028.96774193548
2016,PA,3,378660.51612903224
2016,RI,3,19113.129032258064
2016,SC,3,184069.03225806452
2016,SD,3,31748.90322580645
2016,TN,3,248009.32258064515
2016,TX,3,906050.8709677419
2016,UT,3,72456.83870967742
2016,VA,3,271170.7419354839
2016,VT,3,14597.774193548386
2016,WA,3,249255.61290322582
2016,WI,3,178870.38709677418
2016,WV,3,82283.7741935484
2016,WY,3,44153.032258064515
2017,AK,3,17921.1935483871
2017,AL,3,213514.48387096773
2017,AR,3,111678.09677419355
2017,AZ,3,174243
2017,CA,3,634668.9354838709
2017,CO,3,140538.67741935485
2017,CT,3,73206.83870967742
2017,DC,3,28036.58064516129
2017,DE,3,29044.967741935485
2017,FL,3,536163
2017,GA,3,323673.7419354839
2017,HI,3,24821.41935483871
2017,IA,3,130192.41935483871
2017,ID,3,56305.87096774193
2017,IL,3,350742.67741935485
2017,IN,3,263111.1935483871
2017,KS,3,95815.45161290323
2017,KY,3,188294.90322580645
2017,LA,3,212147.38709677418
2017,MA,3,143125.4516129032
2017,MD,3,159062.64516129033
2017,ME,3,32967.6129032258
2017,MI,3,269643.93548387097
2017,MN,3,181737.5806451613
2017,MO,3,188606.90322580645
2017,MS,3,113892.06451612903
2017,MT,3,39084.74193548387
2017,NC,3,331712.0967741936
2017,ND,3,57556.32258064516
2017,NE,3,75739.51612903226
2017,NH,3,28441.129032258064
2017,NJ,3,191042.61290322582
2017,NM,3,55947.58064516129
2017,NV,3,83152.25806451614
2017,NY,3,364390.9032258064
2017,OH,3,397562.1935483871
2017,OK,3,148545.8064516129
2017,OR,3,135152.90322580645
2017,PA,3,390805.6451612903
2017,RI,3,20022.387096774193
2017,SC,3,191556.32258064515
2017,SD,3,33193.22580645161
2017,TN,3,240121.51612903227
2017,TX,3,942321.4193548387
2017,UT,3,74620.25806451614
2017,VA,3,302333.1612903226
2017,VT,3,15114.967741935483
2017,WA,3,266622.7419354839
2017,WI,3,184188.5483870968
2017,WV,3,93156.3870967742
2017,WY,3,45866.06451612903
2010,AK,4,16718.933333333334
2010,AL,4,207982.26666666666
2010,AR,4,109909.63333333333
2010,AZ,4,165363.4
2010,CA,4,675184.8
2010,CO,4,133047.66666666666
2010,CT,4,74692.03333333334
2010,DC,4,27621.066666666666
2010,DE,4,27470.8
2010,FL,4,512139.6666666667
2010,GA,4,315782.3
2010,HI,4,26679
2010,IA,4,114212.26666666666
2010,ID,4,56148.166666666664
2010,IL,4,340702.73333333334
2010,IN,4,251209.66666666666
2010,KS,4,91419.06666666667
2010,KY,4,235987.93333333332
2010,LA,4,193807.06666666668
2010,MA,4,135783.8
2010,MD,4,148611.16666666666
2010,ME,4,28552.1
2010,MI,4,251378.83333333334
2010,MN,4,166898.96666666667
2010,MO,4,194244.8
2010,MS,4,113937.2
2010,MT,4,36066.53333333333
2010,NC,4,306511.36666666664
2010,ND,4,32772.26666666667
2010,NE,4,75768.8
2010,NH,4,27842.933333333334
2010,NJ,4,184015.56666666668
2010,NM,4,56487.73333333333
2010,NV,4,76322.73333333334
2010,NY,4,343270.26666666666
2010,OH,4,362734.13333333336
2010,OK,4,130147.3
2010,OR,4,123360.93333333333
2010,PA,4,365120.36666666664
2010,RI,4,18475.4
2010,SC,4,186052.06666666668
2010,SD,4,29223.9
2010,TN,4,242814.83333333334
2010,TX,4,818058.6666666666
2010,UT,4,67090.6
2010,VA,4,248892.66666666666
2010,VT,4,13932.1
2010,WA,4,248124.63333333333
2010,WI,4,171518.86666666667
2010,WV,4,74060.73333333334
2010,WY,4,47586.933333333334
2011,AK,4,16960.433333333334
2011,AL,4,213195.66666666666
2011,AR,4,113850.23333333334
2011,AZ,4,174231.86666666667
2011,CA,4,647011.3333333334
2011,CO,4,133477.63333333333
2011,CT,4,75354.23333333334
2011,DC,4,27786.7
2011,DE,4,28207.3
2011,FL,4,567326.0333333333
2011,GA,4,322387.0333333333
2011,HI,4,27238.733333333334
2011,IA,4,113900.66666666667
2011,ID,4,55473.8
2011,IL,4,346779.8333333333
2011,IN,4,252710.1
2011,KS,4,94412.56666666667
2011,KY,4,225495.3
2011,LA,4,207878.83333333334
2011,MA,4,144457.83333333334
2011,MD,4,150644.26666666666
2011,ME,4,30011.166666666668
2011,MI,4,261933.66666666666
2011,MN,4,172575.66666666666
2011,MO,4,194124.63333333333
2011,MS,4,116801.36666666667
2011,MT,4,37096.86666666667
2011,NC,4,308175.73333333334
