YEAR,STATE,MONTH,COUNTS
2014,CA,11,9.2
2014,CO,11,1.066666667
2014,CT,11,0.466666667
2014,DC,11,0.1
2014,DE,11,0.266666667
2014,FL,11,7.833333333
2014,GA,11,3.033333333
2014,HI,11,0.1
2014,IA,11,1.266666667
2014,ID,11,0.266666667
2014,IL,11,2.233333333
2014,IN,11,1.9
2014,KS,11,0.966666667
2014,KY,11,1.566666667
2014,LA,11,2.133333333
2014,MA,11,1.166666667
2014,MD,11,1.366666667
2014,ME,11,0.366666667
2014,MI,11,2.033333333
2014,MN,11,0.933333333
2014,MO,11,2.666666667
2014,MS,11,1.433333333
2014,MT,11,0.466666667
2014,NC,11,3.666666667
2014,ND,11,0.533333333
2014,NE,11,0.633333333
2014,NH,11,0.433333333
2014,NJ,11,1.4
2014,NM,11,1.266666667
2014,NV,11,1.166666667
2014,NY,11,2.966666667
2014,OH,11,3.5
2014,OK,11,1.533333333
2014,OR,11,1.033333333
2014,PA,11,3.466666667
2014,RI,11,0.233333333
2014,SC,11,1.8
2014,SD,11,0.233333333
2014,TN,11,2.266666667
2014,TX,11,9.266666667
2014,UT,11,0.433333333
2014,VA,11,2
2014,VT,11,0.166666667
2014,WA,11,1.066666667
2014,WI,11,1.466666667
2014,WV,11,0.666666667
2014,WY,11,0.466666667
2015,AK,11,0.133333333
2015,AL,11,2.066666667
2015,AR,11,1.7
2015,AZ,11,2.366666667
2015,CA,11,8.766666667
2015,CO,11,1.066666667
2015,CT,11,0.966666667
2015,DC,11,0.066666667
2015,DE,11,0.466666667
2015,FL,11,8.1
2015,GA,11,3.366666667
2015,HI,11,0.233333333
2015,IA,11,0.633333333
2015,ID,11,0.5
2015,IL,11,2.333333333
2015,IN,11,1.766666667
2015,KS,11,1.133333333
2015,KY,11,1.9
2015,LA,11,1.833333333
2015,MA,11,1.1
2015,MD,11,1.3
2015,ME,11,0.6
2015,MI,11,2.7
2015,MN,11,1
2015,MO,11,2.633333333
2015,MS,11,1.8
2015,MT,11,0.5
2015,NC,11,3.8
2015,ND,11,0.2
2015,NE,11,0.766666667
2015,NH,11,0.266666667
2015,NJ,11,1.633333333
2015,NM,11,0.9
2015,NV,11,1.133333333
2015,NY,11,3.066666667
2015,OH,11,2.5
2015,OK,11,1.633333333
2015,OR,11,1.233333333
2015,PA,11,3.533333333
2015,RI,11,0.166666667
2015,SC,11,2.433333333
2015,SD,11,0.433333333
2015,TN,11,2.166666667
2015,TX,11,8.833333333
2015,UT,11,0.6
2015,VA,11,2.1
2015,VT,11,0.133333333
2015,WA,11,1.466666667
2015,WI,11,1.666666667
2015,WV,11,0.6
2015,WY,11,0.366666667
2016,AK,11,0.3
2016,AL,11,2.633333333
2016,AR,11,1.5
2016,AZ,11,2.433333333
2016,CA,11,10.63333333
2016,CO,11,1.233333333
2016,CT,11,0.633333333
2016,DC,11,0
2016,DE,11,0.266666667
2016,FL,11,8.066666667
2016,GA,11,4.366666667
2016,HI,11,0.333333333
2016,IA,11,1.066666667
2016,ID,11,0.7
2016,IL,11,2.6
2016,IN,11,2.6
2016,KS,11,1.6
2016,KY,11,1.966666667
2016,LA,11,1.833333333
2016,MA,11,1.166666667
2016,MD,11,1.3
2016,ME,11,0.7
2016,MI,11,3.1
2016,MN,11,1.166666667
2016,MO,11,2.333333333
2016,MS,11,1.766666667
2016,MT,11,0.5
2016,NC,11,3.633333333
2016,ND,11,0.333333333
2016,NE,11,0.333333333
2016,NH,11,0.466666667
2016,NJ,11,1.6
2016,NM,11,0.9
2016,NV,11,0.766666667
2016,NY,11,2.4
2016,OH,11,2.933333333
2016,OK,11,1.866666667
2016,OR,11,1.333333333
2016,PA,11,3.266666667
2016,RI,11,0.033333333
2016,SC,11,3.033333333
2016,SD,11,0.233333333
2016,TN,11,3.033333333
2016,TX,11,10.66666667
2016,UT,11,0.833333333
2016,VA,11,2.3
2016,VT,11,0.2
2016,WA,11,1.466666667
2016,WI,11,2.166666667
2016,WV,11,0.5
2016,WY,11,0.266666667
2017,AK,11,0.2
2017,AL,11,1.933333333
2017,AR,11,1.033333333
2017,AZ,11,2.533333333
2017,CA,11,9.566666667
2017,CO,11,1.766666667
2017,CT,11,0.733333333
2017,DC,11,0.033333333
2017,DE,11,0.366666667
2017,FL,11,8.533333333
2017,GA,11,3.833333333
2017,HI,11,0.266666667
2017,IA,11,0.5
2017,ID,11,0.533333333
2017,IL,11,2.466666667
2017,IN,11,1.933333333
2017,KS,11,1
2017,KY,11,2.1
2017,LA,11,1.8
2017,MA,11,0.833333333
2017,MD,11,1.1
2017,ME,11,0.433333333
2017,MI,11,2.7
2017,MN,11,0.6
2017,MO,11,2.566666667
2017,MS,11,1.8
2017,MT,11,0.266666667
2017,NC,11,3.433333333
2017,ND,11,0.2
2017,NE,11,0.666666667
2017,NH,11,0.2
2017,NJ,11,2.1
2017,NM,11,0.733333333
2017,NV,11,0.9
2017,NY,11,2.666666667
2017,OH,11,3.466666667
2017,OK,11,2.2
2017,OR,11,1.266666667
2017,PA,11,2.266666667
2017,RI,11,0.2
2017,SC,11,2.566666667
2017,SD,11,0.5
2017,TN,11,2.433333333
2017,TX,11,10.33333333
2017,UT,11,0.866666667
2017,VA,11,2.533333333
2017,VT,11,0.233333333
2017,WA,11,1.266666667
2017,WI,11,1.466666667
2017,WV,11,0.966666667
2017,WY,11,0.166666667
2010,AK,12,0.161290323
2010,AL,12,2.161290323
2010,AR,12,1.387096774
2010,AZ,12,1.903225806
2010,CA,12,7.193548387
2010,CO,12,1.258064516
2010,CT,12,0.806451613
2010,DC,12,0.032258065
2010,DE,12,0.322580645
2010,FL,12,6.419354839
2010,GA,12,2.64516129
2010,HI,12,0.225806452
2010,IA,12,0.677419355
2010,ID,12,0.161290323
2010,IL,12,1.838709677
2010,IN,12,1.774193548
2010,KS,12,1.064516129
2010,KY,12,1.35483871
2010,LA,12,2.161290323
2010,MA,12,1.161290323
2010,MD,12,1.35483871
2010,ME,12,0.387096774
2010,MI,12,2.290322581
2010,MN,12,0.677419355
2010,MO,12,2.129032258
2010,MS,12,1.483870968
2010,MT,12,0.387096774
2010,NC,12,2.935483871
2010,ND,12,0.129032258
2010,NE,12,0.387096774
2010,NH,12,0.161290323
2010,NJ,12,1.612903226
2010,NM,12,0.838709677
2010,NV,12,0.612903226
2010,NY,12,2.548387097
2010,OH,12,2.903225806
2010,OK,12,1.548387097
2010,OR,12,0.580645161
2010,PA,12,3.35483871
2010,RI,12,0.096774194
2010,SC,12,2.193548387
2010,SD,12,0.064516129
2010,TN,12,1.741935484
2010,TX,12,7.387096774
2010,UT,12,0.64516129
2010,VA,12,1.806451613
2010,VT,12,0.258064516
2010,WA,12,1.290322581
2010,WI,12,1.129032258
2010,WV,12,0.677419355
2010,WY,12,0.290322581
2011,AK,12,0.193548387
2011,AL,12,2.387096774
2011,AR,12,1.064516129
2011,AZ,12,2.096774194
2011,CA,12,7.290322581
2011,CO,12,1.096774194
2011,CT,12,0.677419355
2011,DC,12,0
2011,DE,12,0.225806452
2011,FL,12,7.129032258
2011,GA,12,2.387096774
2011,HI,12,0.258064516
2011,IA,12,1.225806452
2011,ID,12,0.35483871
2011,IL,12,2.35483871
2011,IN,12,1.870967742
2011,KS,12,0.903225806
2011,KY,12,1.387096774
2011,LA,12,1.903225806
2011,MA,12,1.129032258
2011,MD,12,1.387096774
2011,ME,12,0.548387097
2011,MI,12,2.451612903
2011,MN,12,0.935483871
2011,MO,12,1.967741935
2011,MS,12,1.129032258
2011,MT,12,0.612903226
2011,NC,12,2.838709677
2011,ND,12,0.35483871
2011,NE,12,0.419354839
2011,NH,12,0.322580645
2011,NJ,12,1.870967742
2011,NM,12,0.903225806
2011,NV,12,0.516129032
2011,NY,12,3.258064516
2011,OH,12,2.290322581
2011,OK,12,1.258064516
2011,OR,12,0.774193548
2011,PA,12,3.516129032
2011,RI,12,0.096774194
2011,SC,12,1.64516129
2011,SD,12,0.161290323
2011,TN,12,2.032258065
2011,TX,12,7.064516129
2011,UT,12,0.677419355
2011,VA,12,1.838709677
2011,VT,12,0.096774194
2011,WA,12,1.290322581
2011,WI,12,1.451612903
2011,WV,12,0.64516129
2011,WY,12,0.258064516
2012,AK,12,0.129032258
2012,AL,12,2.580645161
2012,AR,12,1.225806452
2012,AZ,12,1.935483871
2012,CA,12,7.387096774
2012,CO,12,1.032258065
2012,CT,12,0.967741935
2012,DC,12,0.064516129
2012,DE,12,0.387096774
2012,FL,12,6.741935484
2012,GA,12,2.903225806
2012,HI,12,0.193548387
2012,IA,12,0.709677419
2012,ID,12,0.35483871
2012,IL,12,2.225806452
2012,IN,12,1.967741935
2012,KS,12,1
2012,KY,12,1.774193548
2012,LA,12,1.935483871
2012,MA,12,1.064516129
2012,MD,12,1.258064516
2012,ME,12,0.322580645
2012,MI,12,2.096774194
2012,MN,12,0.967741935
2012,MO,12,1.935483871
2012,MS,12,1.451612903
2012,MT,12,0.290322581
2012,NC,12,3.161290323
2012,ND,12,0.290322581
2012,NE,12,0.451612903
2012,NH,12,0.258064516
2012,NJ,12,1.483870968
2012,NM,12,0.838709677
2012,NV,12,0.64516129
2012,NY,12,3.096774194
2012,OH,12,2.129032258
2012,OK,12,1.935483871
2012,OR,12,0.677419355
2012,PA,12,2.774193548
2012,RI,12,0.193548387
2012,SC,12,2.451612903
2012,SD,12,0.419354839
2012,TN,12,2.483870968
2012,TX,12,8.258064516
2012,UT,12,0.483870968
2012,VA,12,2
2012,VT,12,0.129032258
2012,WA,12,1.129032258
2012,WI,12,1.129032258
2012,WV,12,0.451612903
2012,WY,12,0.225806452
2013,AK,12,0.096774194
2013,AL,12,2.032258065
2013,AR,12,1.064516129
2013,AZ,12,1.935483871
2013,CA,12,7.870967742
2013,CO,12,1
2013,CT,12,0.64516129
2013,DC,12,0.032258065
2013,DE,12,0.193548387
2013,FL,12,7.032258065
2013,GA,12,3
2013,HI,12,0.193548387
2013,IA,12,0.838709677
2013,ID,12,0.580645161
2013,IL,12,2.129032258
2013,IN,12,1.806451613
2013,KS,12,0.774193548
2013,KY,12,1.258064516
2013,LA,12,1.774193548
2013,MA,12,1.064516129
2013,MD,12,1.129032258
2013,ME,12,0.451612903
2013,MI,12,1.774193548
2013,MN,12,0.741935484
2013,MO,12,1.806451613
2013,MS,12,1.709677419
2013,MT,12,0.387096774
2013,NC,12,3.419354839
2013,ND,12,0.35483871
2013,NE,12,0.580645161
2013,NH,12,0.387096774
2013,NJ,12,1.580645161
2013,NM,12,0.548387097
2013,NV,12,0.548387097
2013,NY,12,3.258064516
2013,OH,12,2.258064516
2013,OK,12,1.451612903
2013,OR,12,0.612903226
2013,PA,12,3.161290323
2013,RI,12,0.193548387
2013,SC,12,1.677419355
2013,SD,12,0.225806452
2013,TN,12,2.451612903
2013,TX,12,7.967741935
2013,UT,12,0.322580645
2013,VA,12,2
2013,VT,12,0.258064516
