Year,State,Month,Total_sales
2010,AK,2,1.2889617215828113
2010,AL,2,0.5039079430773523
2010,AR,2,0.45591502851514554
2010,AZ,2,-0.6640710334674377
2010,CA,2,-0.4951079594181906
2010,CO,2,-0.02882466596176124
2010,CT,2,0.5044413077017743
2010,DC,2,-0.07374556169328735
2010,DE,2,0.6181638500574812
2010,FL,2,-0.17994162185171744
2010,GA,2,0.22800119493552762
2010,IA,2,0.710172611264058
2010,ID,2,-0.015140465368871937
2010,IL,2,0.4663287129745964
2010,IN,2,0.7800137585447877
2010,KS,2,-0.22115436398795757
2010,KY,2,1.824220881929433
2010,LA,2,0.09610443384856622
2010,MA,2,1.0131500131723865
2010,MD,2,0.6986566617736394
2010,ME,2,0.25867705072148206
2010,MI,2,0.1033961511462003
2010,MN,2,0.29067330705487066
2010,MO,2,0.7004108030799729
2010,MS,2,0.23856957258138983
2010,MT,2,1.4077035550562875
2010,NC,2,0.6023483524345565
2010,ND,2,1.4538921903510797
2010,NE,2,0.6259278595097391
2010,NH,2,1.0504447043349991
2010,NJ,2,-0.13086043601676065
2010,NM,2,-0.2691028099012444
2010,NV,2,-0.681851659202366
2010,NY,2,0.3793369494783185
2010,OH,2,0.6571132054788033
2010,OK,2,-0.1262364794701153
2010,OR,2,1.1358684364030804
2010,PA,2,1.0210461740434043
2010,RI,2,0.09354900207916238
2010,SC,2,0.39805444529959333
2010,SD,2,1.4982987817300204
2010,TN,2,0.937629975228077
2010,TX,2,-0.22835517520230636
2010,UT,2,0.16072294432506648
2010,VA,2,0.7710495087234992
2010,VT,2,0.9562774496175963
2010,WA,2,1.5283660454397052
2010,WI,2,0.16741954803836867
2010,WV,2,1.5017430718752023
2010,WY,2,1.2977087190184313
2011,AK,2,1.3652440848732699
2011,AL,2,0.23657568507084598
2011,AR,2,0.5347939532337004
2011,AZ,2,-0.5044041362591084
2011,CA,2,-0.5283134325519402
2011,CO,2,0.1302603749038053
2011,CT,2,0.43227185292050707
2011,DC,2,-0.27563248877614716
2011,DE,2,0.9041338824361053
2011,FL,2,-0.45718773024418485
2011,GA,2,0.06730030312505376
2011,IA,2,0.705997519881004
2011,ID,2,0.347474284801723
2011,IL,2,0.5129305928246183
2011,IN,2,0.6906635407910926
2011,KS,2,0.14370136775616188
2011,KY,2,1.1332250180216352
2011,LA,2,0.43107658254381365
2011,MA,2,1.0995192500437936
2011,MD,2,0.4338549379510687
2011,ME,2,0.6173051016936242
2011,MI,2,0.047188500465551994
2011,MN,2,0.9696710456280767
2011,MO,2,0.5962595597066578
2011,MS,2,0.42354302773410446
2011,MT,2,1.7555453195921178
2011,NC,2,0.14780766180892052
2011,ND,2,1.5300532075056736
2011,NE,2,0.9288164473469257
2011,NH,2,1.575438255094185
2011,NJ,2,-0.043445622130292905
2011,NM,2,-0.19953246091446622
2011,NV,2,-0.6899057301031601
2011,NY,2,0.6599631923132719
2011,OH,2,0.5602297953284637
2011,OK,2,-0.07562356135128286
2011,OR,2,1.2705744765908027
2011,PA,2,1.4286505421783513
2011,RI,2,0.27493523704885225
2011,SC,2,0.06553385749777446
2011,SD,2,1.75689410651473
2011,TN,2,0.9907787789486516
2011,TX,2,-0.18733919321167775
2011,UT,2,0.017171619823895562
2011,VA,2,0.4331807019090405
2011,VT,2,1.4097422063467928
2011,WA,2,1.7195024283755018
2011,WI,2,0.35524809337373575
2011,WV,2,1.4356528727848659
2011,WY,2,1.4131896459887932
2012,AK,2,1.817571551514479
2012,AL,2,-0.035245036449087754
2012,AR,2,0.1405377455176182
2012,AZ,2,-0.7040084137746117
2012,CA,2,-0.44342320269851526
2012,CO,2,0.07218560637578422
2012,CT,2,0.569307524659314
2012,DC,2,-0.21610247254655715
2012,DE,2,0.27191372623501975
2012,FL,2,-0.6409491547730779
2012,GA,2,-0.16980630801312896
2012,IA,2,0.8093802524074858
2012,ID,2,0.0019079714990069372
2012,IL,2,0.19552716167445677
2012,IN,2,0.5678034133002533
2012,KS,2,-0.2977696199979679
2012,KY,2,1.5582944261602927
2012,LA,2,-0.24683541328792039
2012,MA,2,0.42426330527887635
2012,MD,2,0.5477088507486928
2012,ME,2,0.45824708072645354
2012,MI,2,0.28915621307154715
2012,MN,2,0.7772772042390539
2012,MO,2,0.2357956344775089
2012,MS,2,-0.07320662073050868
2012,MT,2,1.924861556355338
2012,NC,2,0.16365840442410035
2012,ND,2,1.471974136855616
2012,NE,2,0.27677300158083873
2012,NH,2,0.9943843345280883
2012,NJ,2,-0.012460666011122732
2012,NM,2,-0.035606527536088825
2012,NV,2,-0.6780125184928497
2012,NY,2,0.27570112164892463
2012,OH,2,0.7867125301108394
2012,OK,2,-0.3582261490111378
2012,OR,2,1.5940080226175375
2012,PA,2,1.2826359815036708
2012,RI,2,0.16991232146360996
2012,SC,2,-0.048406602422478275
2012,SD,2,1.5006902297070674
2012,TN,2,0.5165234686300202
2012,TX,2,-0.5429713068390171
2012,UT,2,0.1495757719713029
2012,VA,2,0.5359880376638665
2012,VT,2,1.3428334553104722
2012,WA,2,2.074989243630491
2012,WI,2,0.4495127550588131
2012,WV,2,1.78381780660135
2012,WY,2,1.9441635895895284
2013,AK,2,1.1662859572366344
2013,AL,2,-0.027293431770658495
2013,AR,2,0.32312414165105957
2013,AZ,2,-0.6567463267180625
2013,CA,2,-0.43486443979791134
2013,CO,2,-0.01846348535860116
2013,CT,2,1.026024615821254
2013,DC,2,-0.0313694041372425
2013,DE,2,1.397328120462456
2013,FL,2,-0.743072247710346
2013,GA,2,-0.004184293320014211
