YEAR,STATE,MONTH,COUNTS
2014,ND,2,0.214285714
2014,NE,2,0.428571429
2014,NH,2,0.25
2014,NJ,2,1.107142857
2014,NM,2,0.642857143
2014,NV,2,0.607142857
2014,NY,2,1.5
2014,OH,2,2
2014,OK,2,1.107142857
2014,OR,2,0.571428571
2014,PA,2,2.107142857
2014,RI,2,0.107142857
2014,SC,2,2.142857143
2014,SD,2,0.392857143
2014,TN,2,2.142857143
2014,TX,2,7.607142857
2014,UT,2,0.142857143
2014,VA,2,1.5
2014,VT,2,0.107142857
2014,WA,2,1.357142857
2014,WI,2,0.714285714
2014,WV,2,0.464285714
2014,WY,2,0.107142857
2015,AK,2,0.071428571
2015,AL,2,1.321428571
2015,AR,2,1.464285714
2015,AZ,2,2.25
2015,CA,2,8.75
2015,CO,2,1.142857143
2015,CT,2,0.607142857
2015,DC,2,0.035714286
2015,DE,2,0.25
2015,FL,2,6.035714286
2015,GA,2,3.428571429
2015,HI,2,0.107142857
2015,IA,2,0.571428571
2015,ID,2,0.321428571
2015,IL,2,1.5
2015,IN,2,1.607142857
2015,KS,2,0.857142857
2015,KY,2,1.178571429
2015,LA,2,1.75
2015,MA,2,0.535714286
2015,MD,2,0.642857143
2015,ME,2,0.142857143
2015,MI,2,1.321428571
2015,MN,2,0.571428571
2015,MO,2,1.464285714
2015,MS,2,2.035714286
2015,MT,2,0.178571429
2015,NC,2,2.642857143
2015,ND,2,0.178571429
2015,NE,2,0.357142857
2015,NH,2,0.142857143
2015,NJ,2,1.285714286
2015,NM,2,0.607142857
2015,NV,2,0.714285714
2015,NY,2,1.535714286
2015,OH,2,2.357142857
2015,OK,2,0.928571429
2015,OR,2,1.071428571
2015,PA,2,2.428571429
2015,RI,2,0
2015,SC,2,2.142857143
2015,SD,2,0.107142857
2015,TN,2,1.75
2015,TX,2,7.678571429
2015,UT,2,0.535714286
2015,VA,2,1.857142857
2015,VT,2,0
2015,WA,2,0.928571429
2015,WI,2,0.785714286
2015,WV,2,0.5
2015,WY,2,0.142857143
2016,AK,2,0.142857143
2016,AL,2,2.428571429
2016,AR,2,1.071428571
2016,AZ,2,2.214285714
2016,CA,2,9.821428571
2016,CO,2,0.928571429
2016,CT,2,0.678571429
2016,DC,2,0.035714286
2016,DE,2,0.25
2016,FL,2,7.535714286
2016,GA,2,3.892857143
2016,HI,2,0.178571429
2016,IA,2,0.571428571
2016,ID,2,0.392857143
2016,IL,2,2.642857143
2016,IN,2,1.892857143
2016,KS,2,1
2016,KY,2,1.714285714
2016,LA,2,1.821428571
2016,MA,2,0.857142857
