Year,State,Month,Total_sales
2016,AR,10,123204.67741935483
2016,AZ,10,205451.83870967742
2016,CA,10,690574.6451612903
2016,CO,10,140063.5806451613
2016,CT,10,67557.87096774194
2016,DC,10,28229.322580645163
2016,DE,10,27376.25806451613
2016,FL,10,641122.8709677419
2016,GA,10,344440.4516129032
2016,HI,10,26963.774193548386
2016,IA,10,121773.67741935483
2016,ID,10,52612.709677419356
2016,IL,10,344289.8387096774
2016,IN,10,250640.51612903227
2016,KS,10,100180.45161290323
2016,KY,10,183538.09677419355
2016,LA,10,255821.35483870967
2016,MA,10,133669.29032258064
2016,MD,10,139373.29032258064
2016,ME,10,28593.74193548387
2016,MI,10,258916.67741935485
2016,MN,10,168584.16129032258
2016,MO,10,186799.67741935485
2016,MS,10,134513.5806451613
2016,MT,10,35096.645161290326
2016,NC,10,313052.06451612903
2016,ND,10,48155.6129032258
2016,NE,10,73367.54838709677
2016,NH,10,27370
2016,NJ,10,182726.61290322582
2016,NM,10,58846.22580645161
2016,NV,10,90608.83870967742
2016,NY,10,370355.87096774194
2016,OH,10,366232.2580645161
2016,OK,10,155834.8064516129
2016,OR,10,120864.7741935484
2016,PA,10,356571.48387096776
2016,RI,10,18266.612903225807
2016,SC,10,191021.32258064515
2016,SD,10,29553.677419354837
2016,TN,10,257485.61290322582
2016,TX,10,1103975.8064516129
2016,UT,10,75199.35483870968
2016,VA,10,265855.67741935485
2016,VT,10,13851.225806451614
2016,WA,10,225390.67741935485
2016,WI,10,176862.4516129032
2016,WV,10,75953.64516129032
2016,WY,10,45581.54838709677
2017,AK,10,15931.870967741936
2017,AL,10,224021.38709677418
2017,AR,10,126760.83870967742
2017,AZ,10,199384.70967741936
2017,CA,10,685170.4516129033
2017,CO,10,139384.74193548388
2017,CT,10,68830.51612903226
2017,DC,10,28371.90322580645
2017,DE,10,27263.25806451613
2017,FL,10,654904.0967741936
2017,GA,10,350397.1935483871
2017,HI,10,26772.870967741936
2017,IA,10,128253.03225806452
2017,ID,10,54597.87096774193
2017,IL,10,346300.4193548387
2017,IN,10,248766.70967741936
2017,KS,10,102147.54838709677
2017,KY,10,182057.7741935484
2017,LA,10,255934.1935483871
2017,MA,10,129675
2017,MD,10,140266.1935483871
2017,ME,10,29975.8064516129
2017,MI,10,261299.7741935484
2017,MN,10,167821.87096774194
2017,MO,10,187234.16129032258
2017,MS,10,130349.19354838709
2017,MT,10,36168.032258064515
2017,NC,10,329404.1612903226
2017,ND,10,50813.87096774193
2017,NE,10,73315.96774193548
2017,NH,10,26772.516129032258
2017,NJ,10,180161.35483870967
2017,NM,10,59953.903225806454
2017,NV,10,87282.6129032258
2017,NY,10,379231.03225806454
2017,OH,10,368132.5483870968
2017,OK,10,155130.2258064516
2017,OR,10,122340.80645161291
2017,PA,10,360701.03225806454
2017,RI,10,17720.483870967742
2017,SC,10,207597.06451612903
2017,SD,10,30011.516129032258
2017,TN,10,246170.16129032258
2017,TX,10,1126247.6129032257
2017,UT,10,76077.54838709677
2017,VA,10,272412
2017,VT,10,13768.483870967742
2017,WA,10,227479.90322580645
2017,WI,10,177671.96774193548
2017,WV,10,82151.64516129032
2017,WY,10,43974.06451612903
2010,AK,11,17855.866666666665
2010,AL,11,207241.26666666666
2010,AR,11,110870.9
2010,AZ,11,166052.43333333332
2010,CA,11,670484.8333333334
2010,CO,11,139509.53333333333
2010,CT,11,73814.5
2010,DC,11,29091.566666666666
2010,DE,11,26212.633333333335
2010,FL,11,555256.1666666666
2010,GA,11,312985.7
2010,HI,11,27620.966666666667
2010,IA,11,119474.8
2010,ID,11,58881.833333333336
2010,IL,11,352254.7
2010,IN,11,264526.9666666667
2010,KS,11,94484.76666666666
2010,KY,11,229875.76666666666
2010,LA,11,207925.76666666666
2010,MA,11,145794.46666666667
2010,MD,11,152034.8
2010,ME,11,30875.233333333334
2010,MI,11,271258.43333333335
2010,MN,11,179138.33333333334
2010,MO,11,201007.2
2010,MS,11,115077.76666666666
2010,MT,11,37670
2010,NC,11,310230.26666666666
2010,ND,11,37894.933333333334
2010,NE,11,74923.73333333334
2010,NH,11,27077.333333333332
2010,NJ,11,187178.76666666666
2010,NM,11,57069.4
2010,NV,11,80106.66666666667
2010,NY,11,355902.63333333336
2010,OH,11,390145.06666666665
2010,OK,11,134473.23333333334
2010,OR,11,131518.86666666667
2010,PA,11,369397.76666666666
2010,RI,11,19889.8
2010,SC,11,190677.6
2010,SD,11,29062.833333333332
2010,TN,11,233703.66666666666
2010,TX,11,824644.2333333333
2010,UT,11,74645
2010,VA,11,271164.2
2010,VT,11,14551.533333333333
2010,WA,11,243653.76666666666
2010,WI,11,177081.43333333332
2010,WV,11,82633.76666666666
2010,WY,11,48432
2011,AK,11,18716.7
2011,AL,11,211999.93333333332
2011,AR,11,110866.06666666667
2011,AZ,11,164750.9
2011,CA,11,681315.9333333333
2011,CO,11,139487.4
2011,CT,11,71768.86666666667
2011,DC,11,28264.633333333335
2011,DE,11,27435.5
2011,FL,11,528383.9666666667
2011,GA,11,310129.1
2011,HI,11,26896.166666666668
2011,IA,11,117883.6
2011,ID,11,60797.86666666667
2011,IL,11,357074.8
2011,IN,11,264486.9
2011,KS,11,95361.9
2011,KY,11,234535.03333333333
2011,LA,11,204622.7
2011,MA,11,139543.36666666667
2011,MD,11,151950.36666666667
2011,ME,11,29288.1
2011,MI,11,272030
2011,MN,11,179615.43333333332
2011,MO,11,200236.9
2011,MS,11,114140.93333333333
2011,MT,11,37373.86666666667
2011,NC,11,311085.9666666667
2011,ND,11,39644.3
2011,NE,11,76460.9
2011,NH,11,27207.133333333335
2011,NJ,11,174764.5
2011,NM,11,57246.4
2011,NV,11,80375.13333333333
2011,NY,11,357479.86666666664
2011,OH,11,387659.56666666665
2011,OK,11,138339.2
2011,OR,11,130428.26666666666
2011,PA,11,367425.3
2011,RI,11,19908.8
2011,SC,11,189272.66666666666
2011,SD,11,29911.8
2011,TN,11,237661.56666666668
2011,TX,11,850131.3333333334
2011,UT,11,76099.86666666667
2011,VA,11,264387.0333333333
2011,VT,11,14104.7
2011,WA,11,254751
2011,WI,11,177684
2011,WV,11,82558.86666666667
2011,WY,11,50960.36666666667
2012,AK,11,18868.566666666666
2012,AL,11,215316.96666666667
2012,AR,11,111907.4
2012,AZ,11,168101.73333333334
2012,CA,11,667452.0333333333
2012,CO,11,138840.83333333334
2012,CT,11,73293.2
2012,DC,11,29146.666666666668
2012,DE,11,31102.533333333333
2012,FL,11,523103.1
2012,GA,11,321009.43333333335
2012,HI,11,26333.1
2012,IA,11,118863.56666666667
2012,ID,11,56799.13333333333
2012,IL,11,356402.3333333333
2012,IN,11,270727.63333333336
2012,KS,11,97412.06666666667
2012,KY,11,232882.6
2012,LA,11,211083.26666666666
2012,MA,11,143162.8
2012,MD,11,155746.9
2012,ME,11,30707.533333333333
2012,MI,11,268408.0333333333
2012,MN,11,180063.5
2012,MO,11,201544.33333333334
2012,MS,11,119091.6
2012,MT,11,36959.36666666667
2012,NC,11,329684.43333333335
2012,ND,11,42837.333333333336
2012,NE,11,76456.86666666667
2012,NH,11,27773.133333333335
2012,NJ,11,181300.93333333332
2012,NM,11,58945.96666666667
2012,NV,11,78928.03333333334
2012,NY,11,358140.73333333334
2012,OH,11,386746.2
2012,OK,11,139994.73333333334
2012,OR,11,127047.63333333333
2012,PA,11,368619.1
2012,RI,11,19837.3
2012,SC,11,194824.3
2012,SD,11,30691.8
2012,TN,11,233930.73333333334
2012,TX,11,879494.1333333333
2012,UT,11,75600.66666666667
2012,VA,11,285302.1
2012,VT,11,14874.533333333333
2012,WA,11,246208.73333333334
2012,WI,11,176944.53333333333
2012,WV,11,87258.33333333333
2012,WY,11,47958.13333333333
2013,AK,11,17542.1
2013,AL,11,224801.86666666667
2013,AR,11,112242.66666666667
2013,AZ,11,167802.1
2013,CA,11,633125.2
2013,CO,11,138862.36666666667
2013,CT,11,72194.2
2013,DC,11,27243.966666666667
2013,DE,11,28093.033333333333
2013,FL,11,559086.5
2013,GA,11,329621.63333333336
2013,HI,11,26145.9
2013,IA,11,128386.16666666667
2013,ID,11,57309.53333333333
2013,IL,11,365132.36666666664
2013,IN,11,271331.9666666667
2013,KS,11,100078.63333333333
2013,KY,11,199401.8
2013,LA,11,212162.4
2013,MA,11,139857.96666666667
2013,MD,11,156146.43333333332
2013,ME,11,31997.466666666667
2013,MI,11,271140.7
2013,MN,11,182537.33333333334
2013,MO,11,207807.26666666666
2013,MS,11,120001.5
2013,MT,11,38926.333333333336
2013,NC,11,330396.8
2013,ND,11,48618.166666666664
2013,NE,11,79789.43333333333
2013,NH,11,27648.9
2013,NJ,11,187270.66666666666
2013,NM,11,58547.73333333333
2013,NV,11,80139.6
2013,NY,11,366740.5333333333
2013,OH,11,385882.7
2013,OK,11,148629.06666666668
2013,OR,11,130408.93333333333
2013,PA,11,375463.7
2013,RI,11,19894.7
2013,SC,11,201350.53333333333
2013,SD,11,32822.4
2013,TN,11,232447.26666666666
2013,TX,11,902472.3333333334
2013,UT,11,78141.06666666667
2013,VA,11,292535.56666666665
2013,VT,11,15167.133333333333
2013,WA,11,249705.56666666668
2013,WI,11,183230.46666666667
2013,WV,11,88344.6
2013,WY,11,48516.9
2014,AK,11,17654.233333333334
2014,AL,11,225304.9
2014,AR,11,116687.03333333334
2014,AZ,11,172712.53333333333
2014,CA,11,622247.3333333334
2014,CO,11,143634.9
2014,CT,11,74057.8
2014,DC,11,28419.166666666668
2014,DE,11,28597.766666666666
2014,FL,11,542545.0333333333
2014,GA,11,340646.8333333333
2014,HI,11,25866.033333333333
2014,IA,11,127292.13333333333
2014,ID,11,58576.9
2014,IL,11,377864.2
2014,IN,11,281668.06666666665
2014,KS,11,100585.93333333333
2014,KY,11,207251
2014,LA,11,230228.03333333333
2014,MA,11,140873.1
2014,MD,11,158985.76666666666
2014,ME,11,32920.6
2014,MI,11,274283.8333333333
2014,MN,11,183017.9
2014,MO,11,215462.9
2014,MS,11,121878.5
2014,MT,11,37847.1
2014,NC,11,334058.1666666667
2014,ND,11,54506.833333333336
2014,NE,11,78164.43333333333
2014,NH,11,27345.566666666666
2014,NJ,11,181420.9
2014,NM,11,59581.23333333333
2014,NV,11,77967.6
2014,NY,11,374856.36666666664
2014,OH,11,397199.8333333333
2014,OK,11,155731.93333333332
2014,OR,11,131054.13333333333
2014,PA,11,371539.06666666665
2014,RI,11,20915.7
2014,SC,11,205326.06666666668
2014,SD,11,33035.6
2014,TN,11,244266.4
2014,TX,11,925879.8
2014,UT,11,77939.7
2014,VA,11,297980.9
2014,VT,11,14928.233333333334
2014,WA,11,235998.16666666666
2014,WI,11,185811.03333333333
2014,WV,11,93443.03333333334
2014,WY,11,47692.6
2015,AK,11,17547.266666666666
2015,AL,11,209151.1
2015,AR,11,107058.8
2015,AZ,11,174051.93333333332
2015,CA,11,662806.1666666666
2015,CO,11,143606.43333333332
2015,CT,11,69053.7
2015,DC,11,27687.066666666666
2015,DE,11,28345.266666666666
2015,FL,11,615206.3333333334
2015,GA,11,319824.23333333334
2015,HI,11,27248.5
2015,IA,11,122100
2015,ID,11,57266.433333333334
2015,IL,11,344132.73333333334
2015,IN,11,253747.46666666667
2015,KS,11,95243.66666666667
2015,KY,11,177428.06666666668
2015,LA,11,226708.26666666666
2015,MA,11,133728.76666666666
2015,MD,11,150939.33333333334
2015,ME,11,28026.766666666666
2015,MI,11,262032.13333333333
2015,MN,11,170240.43333333332
2015,MO,11,193312.73333333334
2015,MS,11,116464.26666666666
2015,MT,11,38782.03333333333
2015,NC,11,308464.7
2015,ND,11,51117.433333333334
2015,NE,11,73870.1
2015,NH,11,26992.1
2015,NJ,11,177394.96666666667
2015,NM,11,59955.066666666666
2015,NV,11,82148.33333333333
2015,NY,11,363379.3333333333
2015,OH,11,366592.13333333336
2015,OK,11,145214.1
2015,OR,11,132873.7
2015,PA,11,351470.06666666665
2015,RI,11,18902.6
2015,SC,11,195989.16666666666
2015,SD,11,31244.166666666668
2015,TN,11,226542.46666666667
2015,TX,11,907516.2
2015,UT,11,80573.2
2015,VA,11,260448
2015,VT,11,14198.1
2015,WA,11,245877.23333333334
2015,WI,11,178507.13333333333
2015,WV,11,79126.76666666666
2015,WY,11,47080.7
2016,AK,11,17808.233333333334
2016,AL,11,210500.33333333334
2016,AR,11,113428.16666666667
2016,AZ,11,175778.2
2016,CA,11,658044.3
2016,CO,11,140795.4
2016,CT,11,69313.03333333334
2016,DC,11,27192
2016,DE,11,27010.166666666668
2016,FL,11,567004.8333333334
2016,GA,11,322645.5333333333
2016,HI,11,25297.966666666667
2016,IA,11,126808.36666666667
2016,ID,11,54368.666666666664
2016,IL,11,338651.43333333335
2016,IN,11,253850.73333333334
2016,KS,11,98534.16666666667
2016,KY,11,182693.93333333332
2016,LA,11,233571.53333333333
2016,MA,11,132369.7
2016,MD,11,146410.86666666667
2016,ME,11,28542.266666666666
2016,MI,11,261222.83333333334
2016,MN,11,171282.9
2016,MO,11,182181.03333333333
2016,MS,11,119868.16666666667
2016,MT,11,37750.566666666666
2016,NC,11,321225.5
