Year,State,Month,Total_sales
2012,AK,10,-0.5566568652185246
2012,AL,10,-1.0356311739461164
2012,AR,10,-0.6234963112300259
2012,AZ,10,-0.3460043832263497
2012,CA,10,0.837824480317851
2012,CO,10,-0.7308231186840409
2012,CT,10,-1.199942045969042
2012,DC,10,-0.910710166300017
2012,DE,10,-1.045608517295276
2012,FL,10,0.03343978070567046
2012,GA,10,-0.9078372542471088
2012,IA,10,-0.9480958724649065
2012,ID,10,-0.9207782298841711
2012,IL,10,-0.830063455377697
2012,IN,10,-1.1366145372390355
2012,KS,10,-0.8504961182586165
2012,KY,10,-1.437944769366842
2012,LA,10,-0.3887278997154262
2012,MA,10,-1.012186314471614
2012,MD,10,-1.236583870322561
2012,ME,10,0.1390145398032342
2012,MI,10,-0.7700222681104906
2012,MN,10,-1.0427217246519536
2012,MO,10,-1.0390178535090604
2012,MS,10,-0.48421677160651866
2012,MT,10,-1.1271633160560415
2012,NC,10,-1.0275504640054187
2012,ND,10,-0.5211625385292707
2012,NE,10,-1.01581619462604
2012,NH,10,-0.9700504706314834
2012,NJ,10,-0.9010567867298674
2012,NM,10,-0.6761839434637789
2012,NV,10,-0.46285918215367844
2012,NY,10,-0.7359326320343652
2012,OH,10,-1.0933090230631612
2012,OK,10,-0.8038434957129498
2012,OR,10,-1.0206949334790383
2012,PA,10,-1.1988367198852266
2012,RI,10,-0.6882083415962326
2012,SC,10,-0.8103616389151844
2012,SD,10,-1.35562570125467
2012,TN,10,-1.0665660400455976
2012,TX,10,-0.2787911866339066
2012,UT,10,-0.5008785938091534
2012,VA,10,-1.1342194090562423
2012,VT,10,-1.2162941611702125
2012,WA,10,-0.9796006751523602
2012,WI,10,-0.9198498257197026
2012,WV,10,-0.5866750403102894
2012,WY,10,-0.9509748039386396
2013,AK,10,-0.6059446732765169
2013,AL,10,-0.7850978591393994
2013,AR,10,-0.29079259483806597
2013,AZ,10,-0.7079008122641157
2013,CA,10,-0.015523797697122229
2013,CO,10,-0.9879085697211393
2013,CT,10,-1.3616983712361328
2013,DC,10,-0.7299318373501318
2013,DE,10,-1.250003995547736
2013,FL,10,0.21716685774999614
2013,GA,10,-0.7926498021341971
2013,IA,10,-1.2907095717186998
2013,ID,10,-1.1690557199575806
2013,IL,10,-1.2046099711440692
2013,IN,10,-1.389710913387984
2013,KS,10,-0.8075025403020994
2013,KY,10,-1.7276203368803138
2013,LA,10,0.014757269283713868
2013,MA,10,-1.1497811910044242
2013,MD,10,-1.3480576517186975
2013,ME,10,0.017603028501108963
2013,MI,10,-1.0653348888868268
2013,MN,10,-1.320100757766655
2013,MO,10,-1.479604436602745
2013,MS,10,-0.11892944282763761
2013,MT,10,-0.8672953256088863
2013,NC,10,-1.250054330529749
2013,ND,10,-0.7379516195086453
